aceX aceY aceZ lati longi altiMed vel pitch roll yaw time
3.770 -2.550 -0.010 38.724 -9.249 163.43 0 282.750 2.500 -16.000 0
0.730 -2.560 -0.010 38.724 -9.249 163.39 0 21.500 2.562 22.688 0
-1.450 89.950 -0.010 38.724 -9.249 163.53 0 95.250 5.250 22.875 0
0.290 -2.560 -0.010 38.724 -9.249 163.62 0 166.375 -8.875 35.375 0
0.110 -6.430 6.600 38.724 -9.249 163.64 0 216.625 -15.188 -0.062 0
0.200 -2.560 -0.010 38.724 -9.249 163.55 0 263.750 -15.000 -0.062 0
0.540 154.200 -0.010 38.724 -9.249 163.42 0 300.438 5.875 34.250 0
0.000 41.120 -0.010 38.724 -9.249 163.30 0 336.812 -14.688 -0.062 0
-195.330 -0.010 -0.010 38.724 -9.249 163.36 0 15.188 7.688 -16.000 0
-0.350 -6.780 7.470 38.724 -9.249 163.32 0 52.250 5.062 32.438 0
-210.750 -0.010 -0.010 38.724 -9.249 163.35 0 75.375 4.750 -16.000 0
0.060 -6.770 8.480 38.724 -9.249 163.35 0 77.625 3.250 -16.000 0
-215.890 -0.010 -0.010 38.724 -9.249 163.49 0 67.438 -15.750 -0.062 0
-179.910 -0.010 -0.010 38.724 -9.249 163.63 0 61.375 1.375 35.938 0
-221.030 -0.010 -0.010 38.724 -9.249 163.69 0 46.250 2.188 -16.000 0
-0.400 151.630 -0.010 38.724 -9.249 163.58 0 23.875 6.750 -16.000 0
1.880 -2.560 -0.010 38.724 -9.249 163.46 0 14.562 -16.000 -0.062 0
1.490 -2.560 -0.010 38.724 -9.249 163.40 0 46.562 -15.875 -0.062 0
-210.750 -0.010 -0.010 38.724 -9.249 163.52 0 104.188 -15.625 -0.062 0
-1.290 -6.530 6.590 38.724 -9.249 163.55 0 136.062 -15.500 -0.062 0
-0.500 -5.290 6.750 38.724 -9.249 163.55 0 150.938 -15.438 -0.062 0
-0.550 113.080 -0.010 38.724 -9.249 163.61 0 146.812 0.438 -16.000 0
-223.600 -0.010 -0.010 38.724 -9.249 163.46 0 128.625 -15.500 -0.062 0
-182.480 -0.010 -0.010 38.724 -9.249 163.63 0 102.625 -15.625 -0.062 0
0.260 -6.900 7.620 38.724 -9.249 163.60 0 71.688 -15.750 -0.062 0
0.280 -6.880 8.480 38.724 -9.249 163.54 0 55.938 -15.812 -0.062 0
1.040 -7.000 7.480 38.724 -9.249 163.53 0 57.312 -15.812 -0.062 0
-208.180 -0.010 -0.010 38.724 -9.249 163.56 0 79.188 0.188 32.125 0
-1.810 -6.800 6.080 38.724 -9.249 163.76 0 114.312 -15.562 -0.062 0
-1.430 -205.610 -0.010 38.724 -9.249 163.85 0 129.125 -15.500 -0.062 0
136.210 -0.010 -0.010 38.724 -9.249 163.88 0 118.500 1.562 -16.000 0
-1.600 -215.890 -0.010 38.724 -9.249 163.85 0 86.688 3.688 22.062 0
2.190 92.520 -0.010 38.724 -9.249 163.68 0 45.312 4.938 34.438 0
-290.420 -0.010 -0.010 38.724 -9.249 163.65 0 4.250 2.625 39.250 0
-0.340 -6.980 7.810 38.724 -9.249 163.62 0 328.938 1.375 -16.000 0
0.160 -2.560 -0.010 38.724 -9.249 163.67 0 292.312 2.375 39.375 0
0.590 128.500 -0.010 38.724 -9.249 163.69 0 252.438 -15.062 -0.062 0
0.220 -6.720 7.420 38.724 -9.249 163.89 0 213.938 -15.188 -0.062 0
-1.780 -8.290 7.100 38.724 -9.249 164.06 0 176.750 803.125 -0.062 0
51.400 -0.010 -0.010 38.724 -9.249 164.20 0 125.500 642.500 -0.062 0
0.420 -2.560 -0.010 38.724 -9.249 164.46 0 99.688 -15.625 -0.062 0
-1.690 100.230 -0.010 38.724 -9.249 164.38 0 122.938 -15.562 -0.062 0
-0.580 87.380 -0.010 38.724 -9.249 164.36 0 136.375 -15.500 -0.062 0
-1.830 -192.760 -0.010 38.724 -9.249 164.58 0 130.812 -15.500 -0.062 0
-0.140 -167.060 -0.010 38.724 -9.249 164.89 0 107.500 -15.625 -0.062 0
-0.110 -6.770 8.030 38.724 -9.249 165.24 0 75.875 2.500 -16.000 0
0.290 64.250 -0.010 38.724 -9.249 165.50 0 45.188 -15.875 -0.062 0
0.670 128.500 -0.010 38.724 -9.249 165.79 0 7.688 -16.000 -0.062 0
-0.260 -6.490 8.010 38.724 -9.249 166.48 0 340.562 -14.688 -0.062 0
3.290 113.080 -0.010 38.724 -9.249 167.41 0 328.688 -14.750 -0.062 0
2.790 -2.550 -0.010 38.724 -9.249 168.18 0 15.125 -16.000 -0.062 0
-1.630 46.260 -0.010 38.724 -9.249 168.53 0 124.188 -8.562 16.062 0
0.580 -2.560 -0.010 38.724 -9.249 169.13 0 217.062 -8.188 39.188 0
0.920 -2.560 -0.010 38.724 -9.249 169.79 0 327.375 2.125 -16.000 0
5.140 59.110 -0.010 38.724 -9.249 170.02 0 56.875 -15.812 -0.062 0
-0.060 -272.430 -0.010 38.724 -9.249 170.65 0 184.625 192.750 -0.062 0
2.330 -11.990 6.720 38.724 -9.249 171.17 0 284.875 3.875 -16.000 0
0.690 -2.560 -0.010 38.724 -9.249 171.45 0 42.062 2.375 -16.000 0
-0.450 -10.290 7.820 38.724 -9.249 171.71 0 132.375 -8.625 38.438 0
-0.490 -5.280 4.560 38.724 -9.249 172.02 0 210.375 48.188 -0.062 0
0.630 -2.560 -0.010 38.724 -9.249 172.56 0 260.438 -15.000 -0.062 0
0.830 -2.560 -0.010 38.724 -9.249 173.04 0 325.562 4.750 32.375 0
0.370 -2.560 -0.010 38.724 -9.249 173.41 0 22.375 -15.938 -0.062 0
-0.550 -262.150 -0.010 38.724 -9.249 173.78 0 80.562 5.875 19.312 0
-1.420 -290.420 -0.010 38.724 -9.249 174.61 0 120.812 1.188 19.375 0
-1.820 -251.870 -0.010 38.724 -9.249 175.15 0 143.250 -9.062 33.125 0
-1.460 -6.940 8.080 38.724 -9.249 175.67 0 132.250 899.500 -0.062 0
-0.110 -5.600 7.040 38.724 -9.249 176.10 0 96.812 -15.625 -0.062 0
0.150 -6.850 8.280 38.724 -9.249 176.41 0 68.750 -15.750 -0.062 0
1.220 -2.560 -0.010 38.724 -9.249 176.58 0 37.875 4.688 -16.000 0
1.190 -6.560 7.980 38.724 -9.249 177.15 0 20.688 -15.938 -0.062 0
1.050 -2.560 -0.010 38.724 -9.249 177.84 0 11.625 -16.000 -0.062 0
0.900 -6.650 7.890 38.724 -9.249 178.24 0 15.062 7.250 -16.000 0
0.830 -2.560 -0.010 38.724 -9.249 178.61 0 27.562 3.875 38.375 0
0.490 -2.560 -0.010 38.724 -9.249 178.87 0 44.312 3.750 -16.000 0
0.390 -2.560 -0.010 38.724 -9.249 179.19 0 61.000 3.812 -16.000 0
0.270 -2.560 -0.010 38.724 -9.249 179.62 0 82.062 3.625 37.625 0
-169.630 -0.010 -0.010 38.724 -9.249 180.25 0 106.312 3.188 36.625 0
-0.540 -5.730 7.540 38.724 -9.249 180.71 0 123.125 1.688 36.375 0
-249.300 -0.010 -0.010 38.724 -9.249 181.11 0 131.375 -15.500 -0.062 0
-0.390 -5.680 7.330 38.724 -9.249 181.65 0 127.438 -15.562 -0.062 0
-0.300 -6.450 8.110 38.724 -9.249 182.17 0 117.938 -15.562 -0.062 0
-0.490 -197.900 -0.010 38.724 -9.249 182.62 0 107.188 0.750 35.188 0
-0.110 -272.430 -0.010 38.724 -9.249 183.02 0 94.750 0.375 -16.000 0
0.010 -2.560 -0.010 38.724 -9.249 183.28 0 81.125 -15.688 -0.062 0
0.670 -2.560 -0.010 38.724 -9.249 183.62 0 69.750 0.438 36.688 0
0.650 -2.560 -0.010 38.724 -9.249 183.97 0 69.375 2.750 35.688 0
-182.480 -0.010 -0.010 38.724 -9.249 184.25 0 81.000 1.562 38.812 0
-0.460 -5.640 7.550 38.724 -9.249 184.59 0 87.750 -15.688 -0.062 0
-167.060 -0.010 -0.010 38.724 -9.249 184.85 0 85.312 -15.688 -0.062 0
-0.500 -285.280 -0.010 38.724 -9.249 185.08 0 73.812 -15.750 -0.062 0
0.760 -2.560 -0.010 38.724 -9.249 185.19 0 52.500 -15.812 -0.062 0
0.940 -2.560 -0.010 38.724 -9.249 185.34 0 35.625 3.188 38.812 0
1.160 -2.560 -0.010 38.724 -9.249 185.80 0 30.938 3.938 35.125 0
0.910 -2.560 -0.010 38.724 -9.249 186.16 0 37.750 4.688 36.500 0
0.700 -2.560 -0.010 38.724 -9.249 186.34 0 51.125 4.125 34.312 0
0.110 -6.510 8.270 38.724 -9.249 186.62 0 73.062 2.312 38.062 0
-0.620 -292.990 -0.010 38.724 -9.249 187.14 0 95.062 0.062 35.812 0
-0.520 -310.980 -0.010 38.724 -9.249 187.60 0 108.875 -15.625 -0.062 0
-195.330 -0.010 -0.010 38.724 -9.249 188.00 0 115.438 -15.562 -0.062 0
-195.330 -0.010 -0.010 38.724 -9.249 188.49 0 114.938 -15.562 -0.062 0
-0.380 -5.650 7.500 38.724 -9.249 188.95 0 108.750 -15.625 -0.062 0
-0.430 -267.290 -0.010 38.724 -9.249 189.29 0 99.875 -15.625 -0.062 0
0.050 -2.560 -0.010 38.724 -9.249 189.60 0 90.250 -15.688 -0.062 0
-0.190 -249.300 -0.010 38.724 -9.249 189.97 0 82.688 -15.688 -0.062 0
-0.070 -164.490 -0.010 38.724 -9.249 190.43 0 74.062 -15.750 -0.062 0
0.370 -6.860 8.480 38.724 -9.249 190.77 0 65.188 0.812 39.438 0
0.380 -2.560 -0.010 38.724 -9.249 191.18 0 63.375 3.438 37.625 0
0.330 -6.610 8.530 38.724 -9.249 191.70 0 69.625 2.000 -16.000 0
0.090 -2.560 -0.010 38.724 -9.249 192.44 0 80.188 -15.688 -0.062 0
-0.250 -323.830 -0.010 38.724 -9.249 193.23 0 93.625 -15.688 -0.062 0
-195.330 -0.010 -0.010 38.724 -9.249 194.05 0 111.062 -15.625 -0.062 0
-200.470 -0.010 -0.010 38.724 -9.249 194.68 0 124.688 -15.562 -0.062 0
-1.360 -5.440 7.330 38.724 -9.249 195.28 0 133.750 -15.500 -0.062 0
-233.880 -0.010 -0.010 38.724 -9.249 195.88 0 129.750 -15.500 -0.062 0
-0.510 -5.680 7.880 38.724 -9.249 196.63 0 118.062 -15.562 -0.062 0
-0.290 -231.310 -0.010 38.724 -9.249 197.15 0 111.750 -15.625 -0.062 0
-0.220 -5.570 7.400 38.724 -9.249 197.66 0 114.938 -15.562 -0.062 0
-195.330 -0.010 -0.010 38.724 -9.249 198.35 0 123.312 -15.562 -0.062 0
-228.740 -0.010 -0.010 38.724 -9.249 198.98 0 129.250 -15.500 -0.062 0
-200.470 -0.010 -0.010 38.724 -9.249 199.50 0 125.812 -15.562 -0.062 0
-210.750 -0.010 -0.010 38.724 -9.249 199.99 0 119.125 -15.562 -0.062 0
-0.610 -5.710 7.820 38.724 -9.249 200.51 0 112.562 -15.562 -0.062 0
-0.460 -5.620 7.730 38.724 -9.249 201.06 0 108.062 -15.625 -0.062 0
-0.270 -5.590 7.740 38.724 -9.249 201.60 0 106.062 -15.625 -0.062 0
-0.350 -295.560 -0.010 38.724 -9.249 202.21 0 106.438 -15.625 -0.062 0
-0.240 -210.750 -0.010 38.724 -9.249 202.78 0 109.625 -15.625 -0.062 0
-0.050 -285.280 -0.010 38.724 -9.249 203.59 0 112.062 -15.562 -0.062 0
-0.400 -179.910 -0.010 38.724 -9.249 204.22 0 113.312 -15.562 -0.062 0
-0.190 -300.700 -0.010 38.724 -9.249 204.80 0 114.188 -15.562 -0.062 0
-0.430 -6.620 8.490 38.724 -9.249 205.34 0 119.750 -15.562 -0.062 0
-0.340 -6.690 8.540 38.724 -9.249 206.00 0 126.562 -15.562 -0.062 0
-172.200 -0.010 -0.010 38.724 -9.249 206.69 0 135.000 -15.500 -0.062 0
-197.900 -0.010 -0.010 38.724 -9.249 207.50 0 138.188 -15.500 -0.062 0
-0.540 -210.750 -0.010 38.724 -9.249 208.30 0 133.750 -15.500 -0.062 0
-0.140 -269.860 -0.010 38.724 -9.249 209.05 0 131.250 -15.500 -0.062 0
-0.490 -251.870 -0.010 38.724 -9.249 209.73 0 134.812 -15.500 -0.062 0
-0.640 -308.410 -0.010 38.724 -9.249 210.52 0 140.625 -15.500 -0.062 0
-190.190 -0.010 -0.010 38.724 -9.249 211.49 0 145.312 -15.438 -0.062 0
-0.440 -210.750 -0.010 38.724 -9.249 212.36 0 148.688 -15.438 -0.062 0
-0.600 -249.300 -0.010 38.724 -9.249 213.42 0 157.750 -15.438 -0.062 0
-300.700 -0.010 -0.010 38.724 -9.249 214.52 0 177.250 -15.312 -0.062 0
-323.830 -0.010 -0.010 38.724 -9.249 215.50 0 193.062 -15.250 -0.062 0
-205.610 -0.010 -0.010 38.724 -9.249 216.50 0 206.312 -15.250 -0.062 0
-275.000 -0.010 -0.010 38.724 -9.249 217.54 0 227.750 -15.125 -0.062 0
-1.550 -6.870 7.560 38.724 -9.249 218.49 0 255.125 -15.062 -0.062 0
0.830 -2.560 -0.010 38.724 -9.249 219.40 0 297.438 -14.875 -0.062 0
4.080 -9.020 3.830 38.724 -9.249 220.38 0 9.562 -16.000 -0.062 0
0.930 -2.560 -0.010 38.724 -9.249 221.13 0 139.125 867.375 -0.062 0
1.700 -2.560 -0.010 38.724 -9.249 221.98 0 260.062 5.250 34.500 0
4.730 -2.550 -0.010 38.724 -9.249 222.76 0 41.750 -15.875 -0.062 0
-195.330 -0.010 -0.010 38.724 -9.249 223.21 0 184.188 -15.312 -0.062 0
2.930 -2.550 -0.010 38.724 -9.249 223.88 0 316.625 3.125 38.625 0
1.190 -2.560 -0.010 38.724 -9.249 224.43 0 88.688 -15.688 -0.062 0
-0.400 -221.030 -0.010 38.724 -9.249 225.18 0 212.938 -15.188 -0.062 0
2.090 133.640 -0.010 38.724 -9.249 225.96 0 350.375 -14.688 -0.062 0
0.980 -2.560 -0.010 38.724 -9.249 226.33 0 113.812 -10.562 20.375 0
0.140 -9.020 4.460 38.724 -9.249 227.02 0 236.375 -15.125 -0.062 0
2.490 159.340 -0.010 38.724 -9.249 227.74 0 355.312 0.750 -16.000 0
1.480 -11.630 7.800 38.724 -9.249 228.20 0 112.312 -15.562 -0.062 0
-233.880 -0.010 -0.010 38.724 -9.249 229.15 0 225.188 0.062 -16.000 0
2.730 -2.550 -0.010 38.724 -9.249 230.01 0 323.250 -14.750 -0.062 0
0.380 -2.560 -0.010 38.724 -9.249 230.64 0 68.062 -15.750 -0.062 0
-254.440 -0.010 -0.010 38.724 -9.249 231.22 0 167.312 401.562 -0.062 0
-0.280 -8.040 6.070 38.724 -9.249 232.17 0 248.312 -15.062 -0.062 0
2.270 71.960 -0.010 38.724 -9.249 233.04 0 324.438 3.438 38.000 0
0.790 131.070 -0.010 38.724 -9.249 233.87 0 42.438 3.750 22.438 0
-0.300 -8.080 7.660 38.724 -9.249 234.36 0 114.688 -15.562 -0.062 0
-1.850 -200.470 -0.010 38.724 -9.249 235.17 0 171.500 -15.375 -0.062 0
-1.920 120.790 -0.010 38.724 -9.249 235.94 0 190.438 -15.312 -0.062 0
-1.560 -290.420 -0.010 38.724 -9.249 236.69 0 169.750 -15.375 -0.062 0
0.080 107.940 -0.010 38.724 -9.249 237.44 0 117.688 -15.562 -0.062 0
1.320 -2.560 -0.010 38.724 -9.249 238.14 0 63.438 -15.812 -0.062 0
1.270 -6.620 6.690 38.724 -9.249 238.89 0 23.062 2.000 38.125 0
1.060 -6.670 5.870 38.724 -9.249 240.25 0 353.438 3.750 -16.000 0
0.760 43.690 -0.010 38.724 -9.249 241.17 0 341.000 5.312 -16.000 0
0.810 -6.780 5.920 38.724 -9.249 241.92 0 345.875 5.125 -16.000 0
0.770 87.380 -0.010 38.724 -9.249 242.77 0 8.375 4.000 -16.000 0
0.680 -6.640 7.310 38.724 -9.249 243.34 0 34.375 4.062 33.875 0
0.520 -6.810 8.080 38.724 -9.249 243.69 0 62.812 1.500 -16.000 0
-0.170 -208.180 -0.010 38.724 -9.249 244.30 0 92.938 -15.688 -0.062 0
-264.720 -0.010 -0.010 38.724 -9.249 245.05 0 124.062 -15.562 -0.062 0
-1.450 -5.310 7.420 38.724 -9.249 245.77 0 141.188 -15.500 -0.062 0
-295.560 -0.010 -0.010 38.724 -9.249 246.50 0 138.875 -9.875 35.688 0
-0.290 -5.600 7.270 38.724 -9.249 247.16 0 126.688 -10.625 31.688 0
-0.510 -6.900 8.970 38.724 -9.249 247.68 0 124.438 -15.562 -0.062 0
-177.340 -0.010 -0.010 38.724 -9.249 248.37 0 128.750 -15.500 -0.062 0
-0.380 -308.410 -0.010 38.724 -9.249 249.27 0 135.500 -15.500 -0.062 0
-203.040 -0.010 -0.010 38.724 -9.249 250.08 0 143.688 -15.500 -0.062 0
-172.200 -0.010 -0.010 38.724 -9.249 250.84 0 149.562 -15.438 -0.062 0
-244.160 -0.010 -0.010 38.724 -9.249 251.59 0 148.625 -15.438 -0.062 0
-213.320 -0.010 -0.010 38.724 -9.249 252.42 0 140.562 -15.500 -0.062 0
-0.480 -5.680 7.720 38.724 -9.249 253.18 0 131.250 -15.500 -0.062 0
-0.290 -264.720 -0.010 38.724 -9.249 253.90 0 129.312 -15.500 -0.062 0
-0.390 -203.040 -0.010 38.724 -9.249 254.56 0 135.812 -15.500 -0.062 0
-213.320 -0.010 -0.010 38.724 -9.249 255.43 0 152.938 -15.438 -0.062 0
-1.920 -5.350 7.200 38.724 -9.249 256.39 0 166.562 -15.375 -0.062 0
-1.480 -287.850 -0.010 38.724 -9.249 257.15 0 160.188 -15.375 -0.062 0
-0.050 -172.200 -0.010 38.724 -9.249 257.90 0 144.312 -10.688 33.688 0
-0.560 -6.430 8.220 38.724 -9.249 258.62 0 144.750 -15.438 -0.062 0
-1.670 -205.610 -0.010 38.724 -9.249 259.49 0 156.750 -15.438 -0.062 0
-1.530 -231.310 -0.010 38.724 -9.249 260.22 0 156.750 -15.438 -0.062 0
-226.170 -0.010 -0.010 38.724 -9.249 260.94 0 144.625 -11.312 36.750 0
-0.610 -244.160 -0.010 38.724 -9.249 261.73 0 138.938 -15.500 -0.062 0
-215.890 -0.010 -0.010 38.724 -9.249 262.56 0 147.188 -15.438 -0.062 0
-1.840 -267.290 -0.010 38.724 -9.249 263.55 0 158.625 -15.438 -0.062 0
-1.660 -249.300 -0.010 38.724 -9.249 264.51 0 160.375 -9.000 37.062 0
-287.850 -0.010 -0.010 38.724 -9.249 265.52 0 155.500 -9.250 36.250 0
-213.320 -0.010 -0.010 38.724 -9.249 266.33 0 149.562 -15.438 -0.062 0
-213.320 -0.010 -0.010 38.724 -9.249 267.20 0 148.938 -15.438 -0.062 0
-282.710 -0.010 -0.010 38.724 -9.249 268.10 0 152.938 -15.438 -0.062 0
-1.690 -182.480 -0.010 38.724 -9.249 268.92 0 156.625 -15.438 -0.062 0
-1.670 -236.450 -0.010 38.724 -9.249 269.70 0 154.438 -15.438 -0.062 0
-280.140 -0.010 -0.010 38.724 -9.249 270.71 0 148.125 -8.188 36.438 0
-192.760 -0.010 -0.010 38.724 -9.249 271.58 0 145.812 -15.438 -0.062 0
-1.550 -174.770 -0.010 38.724 -9.249 272.64 0 150.000 -15.438 -0.062 0
-298.130 -0.010 -0.010 38.724 -9.249 273.75 0 151.000 -15.438 -0.062 0
-262.150 -0.010 -0.010 38.724 -9.249 274.65 0 149.188 -8.875 36.938 0
-1.320 -167.060 -0.010 38.724 -9.249 275.46 0 147.625 -8.250 36.312 0
-287.850 -0.010 -0.010 38.724 -9.249 276.27 0 145.625 -15.438 -0.062 0
-280.140 -0.010 -0.010 38.724 -9.249 277.32 0 146.938 -15.438 -0.062 0
-1.570 -169.630 -0.010 38.724 -9.249 278.28 0 149.000 -15.438 -0.062 0
-1.400 -167.060 -0.010 38.724 -9.249 279.30 0 146.938 -15.438 -0.062 0
-310.980 -0.010 -0.010 38.724 -9.249 280.31 0 145.688 -8.562 35.688 0
-257.010 -0.010 -0.010 38.724 -9.249 281.22 0 146.438 -15.438 -0.062 0
-1.910 -192.760 -0.010 38.724 -9.249 282.21 0 149.438 -15.438 -0.062 0
-295.560 -0.010 -0.010 38.724 -9.249 283.19 0 146.000 -15.438 -0.062 0
-264.720 -0.010 -0.010 38.724 -9.249 284.03 0 143.250 -8.125 36.312 0
-308.410 -0.010 -0.010 38.724 -9.249 284.96 0 145.188 -15.438 -0.062 0
-313.550 -0.010 -0.010 38.724 -9.249 285.77 0 147.938 -15.438 -0.062 0
-305.840 -0.010 -0.010 38.724 -9.249 286.73 0 148.312 -8.750 35.812 0
-1.330 -5.690 7.750 38.724 -9.249 287.57 0 148.750 -15.438 -0.062 0
-308.410 -0.010 -0.010 38.724 -9.249 288.50 0 150.000 -15.438 -0.062 0
-1.290 -167.060 -0.010 38.724 -9.249 289.37 0 148.375 -15.438 -0.062 0
-185.050 -0.010 -0.010 38.724 -9.249 290.31 0 146.375 -15.438 -0.062 0
-285.280 -0.010 -0.010 38.724 -9.249 291.00 0 147.812 -15.438 -0.062 0
-1.470 -200.470 -0.010 38.724 -9.249 292.13 0 151.500 -15.438 -0.062 0
-1.300 -5.640 7.720 38.724 -9.249 293.22 0 150.375 -15.438 -0.062 0
-249.300 -0.010 -0.010 38.724 -9.249 294.24 0 147.250 -15.438 -0.062 0
-185.050 -0.010 -0.010 38.724 -9.249 295.17 0 145.500 -15.438 -0.062 0
-300.700 -0.010 -0.010 38.724 -9.249 296.01 0 147.750 -15.438 -0.062 0
-262.150 -0.010 -0.010 38.724 -9.249 297.00 0 147.062 -15.438 -0.062 0
-257.010 -0.010 -0.010 38.724 -9.249 297.99 0 149.688 -15.438 -0.062 0
-1.900 -195.330 -0.010 38.724 -9.249 298.85 0 158.625 -15.438 -0.062 0
-1.750 -300.700 -0.010 38.724 -9.249 300.11 0 165.625 -9.000 38.062 0
-1.510 -231.310 -0.010 38.724 -9.249 301.13 0 166.500 -10.062 37.312 0
-1.360 -200.470 -0.010 38.724 -9.249 302.03 0 158.688 -8.938 38.562 0
-251.870 -0.010 -0.010 38.724 -9.249 302.79 0 151.188 -15.438 -0.062 0
-310.980 -0.010 -0.010 38.724 -9.249 303.55 0 154.000 -15.438 -0.062 0
-1.430 -213.320 -0.010 38.724 -9.249 304.51 0 157.500 -15.438 -0.062 0
-308.410 -0.010 -0.010 38.724 -9.249 305.42 0 158.562 -15.438 -0.062 0
-287.850 -0.010 -0.010 38.724 -9.249 306.41 0 155.750 -15.438 -0.062 0
-316.120 -0.010 -0.010 38.724 -9.249 307.40 0 155.938 -15.438 -0.062 0
-1.640 -5.620 7.920 38.724 -9.249 308.51 0 158.750 -15.438 -0.062 0
-1.600 -5.730 7.570 38.724 -9.249 309.52 0 160.375 -9.062 37.188 0
-1.530 -5.760 7.760 38.724 -9.249 310.46 0 158.625 -9.688 34.562 0
-1.360 -239.020 -0.010 38.724 -9.249 311.42 0 155.250 -15.438 -0.062 0
-1.580 -5.480 7.710 38.724 -9.249 312.33 0 151.375 -15.438 -0.062 0
-275.000 -0.010 -0.010 38.724 -9.249 313.26 0 148.688 -15.438 -0.062 0
-0.330 -177.340 -0.010 38.724 -9.249 314.07 0 153.688 -15.438 -0.062 0
25.700 -0.010 -0.010 38.724 -9.249 315.36 0 195.000 -10.312 67.688 0
-167.060 -0.010 -0.010 38.724 -9.249 316.67 0 246.625 -15.062 -0.062 0
3.650 10.280 -0.010 38.724 -9.249 317.87 0 332.438 -10.625 56.062 0
1.410 -2.560 -0.010 38.724 -9.249 318.46 0 70.625 6.312 -16.000 0
-1.350 -8.210 3.090 38.724 -9.249 318.83 0 173.812 -15.375 -0.062 0
0.300 89.950 -0.010 38.724 -9.249 319.65 0 258.188 -15.000 -0.062 0
3.150 -2.550 -0.010 38.724 -9.249 320.73 0 11.312 -16.000 -0.062 0
0.620 -2.560 -0.010 38.724 -9.249 321.19 0 94.938 3.062 -16.000 0
20.560 -0.010 -0.010 38.724 -9.249 321.49 0 183.750 -8.625 33.438 0
-2.820 -6.550 6.450 38.724 -9.249 321.84 0 218.750 -15.188 -0.062 0
59.110 -0.010 -0.010 38.724 -9.249 321.95 0 188.625 -8.062 43.188 0
0.010 -2.560 -0.010 38.724 -9.249 322.10 0 128.125 690.688 -0.062 0
2.140 46.260 -0.010 38.724 -9.249 321.86 0 57.938 4.625 -16.000 0
1.990 -2.560 -0.010 38.724 -9.249 322.68 0 7.312 -16.000 -0.062 0
0.710 -2.560 -0.010 38.724 -9.249 322.86 0 335.625 -14.750 -0.062 0
0.710 -2.560 -0.010 38.724 -9.249 322.95 0 329.250 -14.750 -0.062 0
1.560 -9.170 7.430 38.724 -9.249 323.03 0 358.750 0.438 -16.000 0
0.620 -2.560 -0.010 38.724 -9.249 322.94 0 44.688 0.375 -16.000 0
-0.100 -7.790 7.990 38.724 -9.249 322.19 0 91.000 5.875 -16.000 0
-0.450 87.380 -0.010 38.724 -9.249 322.16 0 144.000 23.938 54.938 0
-244.160 -0.010 -0.010 38.724 -9.249 322.44 0 156.688 -15.438 -0.062 0
-321.260 -0.010 -0.010 38.724 -9.249 322.48 0 154.438 -15.438 -0.062 0
-205.610 -0.010 -0.010 38.724 -9.249 322.60 0 144.125 -15.438 -0.062 0
-264.720 -0.010 -0.010 38.724 -9.249 322.66 0 122.250 0.812 -16.000 0
0.890 48.830 -0.010 38.724 -9.249 322.33 0 89.750 3.250 33.438 0
1.350 -6.910 8.310 38.724 -9.249 322.19 0 66.375 3.625 -16.000 0
1.330 -2.560 -0.010 38.724 -9.249 322.65 0 54.938 3.812 -16.000 0
1.290 -7.040 8.120 38.724 -9.249 322.82 0 60.688 5.625 -16.000 0
0.830 -2.560 -0.010 38.724 -9.249 322.62 0 75.938 2.438 -16.000 0
0.140 -6.640 8.640 38.724 -9.249 322.30 0 97.562 2.625 39.875 0
-228.740 -0.010 -0.010 38.724 -9.249 322.39 0 117.812 -15.562 -0.062 0
-1.530 -316.120 -0.010 38.724 -9.249 322.66 0 124.625 -15.562 -0.062 0
-233.880 -0.010 -0.010 38.724 -9.249 322.86 0 120.000 -11.125 30.562 0
-0.360 -172.200 -0.010 38.724 -9.249 322.77 0 107.750 -9.062 32.812 0
0.810 -2.560 -0.010 38.724 -9.249 322.36 0 89.125 0.125 36.438 0
1.100 -2.560 -0.010 38.724 -9.249 322.01 0 78.438 5.750 -16.000 0
1.200 -2.560 -0.010 38.724 -9.249 321.89 0 79.812 6.312 36.500 0
0.920 -6.540 8.940 38.724 -9.249 322.01 0 93.500 -15.688 -0.062 0
-262.150 -0.010 -0.010 38.724 -9.249 322.30 0 110.438 -24.438 31.000 0
-295.560 -0.010 -0.010 38.724 -9.249 323.03 0 109.000 96.375 -0.062 0
-0.490 53.970 -0.010 38.724 -9.249 322.86 0 93.188 2.188 34.125 0
0.880 -2.560 -0.010 38.724 -9.249 322.42 0 75.375 -15.750 -0.062 0
1.350 -2.560 -0.010 38.724 -9.249 322.13 0 60.562 -15.812 -0.062 0
1.230 -2.560 -0.010 38.724 -9.249 322.24 0 63.188 6.562 35.750 0
0.870 -2.560 -0.010 38.724 -9.249 322.21 0 77.688 1.375 -16.000 0
-0.580 -223.600 -0.010 38.724 -9.249 322.27 0 98.500 1.750 33.875 0
-277.570 -0.010 -0.010 38.724 -9.249 322.66 0 112.250 -15.562 -0.062 0
-1.500 -215.890 -0.010 38.724 -9.249 323.06 0 110.062 -15.625 -0.062 0
-0.180 -5.510 7.880 38.724 -9.249 322.89 0 91.812 -15.688 -0.062 0
1.300 -2.560 -0.010 38.724 -9.249 322.62 0 70.625 1.375 33.188 0
1.440 -2.560 -0.010 38.724 -9.249 322.56 0 61.125 7.188 36.625 0
